Country,year,fdi,taid,usaid,odagni,inf,trade,corrup,gexp,nexp,tgdp,infgdp,gdpg,gdppc,gdppcg,dsavgdp,gnig,gnipc,gnipcg,savgni,savgdp,ylit,adlit,primcomp,primenrol,primexp,geducspend,educspend,morrateu5,morrateneo,malwu5,hexp,incl10,inl20,pov2,pov125,povg2,povg125,gini,povgnline,povnline,cemp,yunem,unem,morinf,lifexp,pop,taidpc,usaidpc,gdp,taidgdp,usaidgdp,popg,eap,eca,lac,mena,sa,SSA,popg
19,2012,10.75001262,.,.,.,15.21442965,3.5,2,.,.,91.68839026,12.8915067,3.944115052,308.1970116,1.314094815,.,.,.,.,.,.,.,.,61.47962,74.38332,7.70627,12.9866,2.47139,101.2,34.4,16.3,.,.,.,.,.,.,.,.,18.4,55.2,.,.,.,65.2,.,11451273,.,.,3529248118,.,.,0.025959076,0,0,0,0,0,1,0.025959076
20,1990,0.82799782,79880000,7000000,54.1526352,33.00197783,.,.,10.29112064,127.0985244,46.97050242,30.24603676,6.1,497.2523218,3.746347351,2.827294396,.,.,.,15.13681127,14.47664321,.,.,.,.,.,.,.,206,58.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,122.4,49.07382927,1017385,78.51501644,6.880384515,505897053.4,0.157897737,0.013836807,.,0,0,0,0,0,1,.
20,1991,0.812753392,69390000,4000000,46.97886251,57.59528475,.,.,10.6172025,127.8086354,47.77361012,67.89436686,5.1,510.8956644,2.743746379,3.180738924,.,.,.,4.192900067,3.915710849,.,.,.,.,.,.,.,203.9,58,.,.,0.5,2.06,58.49,41.31,32.47,21.7,.,.,.,.,.,.,121.2,49.42353659,1040717,66.67518643,3.843504046,531697803.1,0.130506464,0.00752307,0.022933305,0,0,0,0,0,1,0.022933305
20,1992,2.576072654,64390000,4000000,50.41973426,69.5836364,.,.,8.978179465,145.209396,55.01437566,64.98118999,1.1,504.8849656,-1.176502196,3.187343139,.,.,.,8.248251471,7.756228864,.,.,.,.,.,.,.,201.6,57.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,119.9,49.75173171,1064691,60.47764093,3.756958592,537546479,0.119784991,0.007441217,0.023036041,0,0,0,0,0,1,0.023036041
20,1993,1.393105648,61300000,4000000,42.66163487,48.10816607,.,.,7.052773309,123.8474279,41.58630061,49.05888543,2.1,503.8719422,-0.200644397,7.010041254,.,.,.,7.918306249,7.406867422,.,.,.,.,.,.,.,198.5,57.3,.,.,2.11,5.15,75.74,52.11,37.38,20.55,47.84,.,.,.,.,.,118.3,50.05404878,1089235,56.27802999,3.67230212,548834955,0.111691137,0.007288166,0.023052698,0,0,0,0,0,1,0.023052698
20,1994,0.182497245,148420000,6000000,78.7071585,15.17634743,.,.,7.123936589,117.8549635,50.76377899,23.24948069,3.2,508.3223531,0.883242435,3.915740648,.,.,.,7.92502607,7.451113588,.,.,.,.,.,.,.,195.4,56.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,116.6,50.32702439,1114249,133.2018247,5.384792807,566397673.6,0.262042037,0.010593264,0.022964741,0,0,0,0,0,1,0.022964741
20,1995,0.015750083,89620000,6000000,49.84181522,45.36530836,.,.,6.407647883,123.4760937,46.81043302,44.7300381,4.4,518.8525869,2.071566168,-1.17503887,.,.,.,10.41140125,9.672650672,.,.,.,.,.,.,.,192,56.3,.,6.431911197,.,.,.,.,.,.,.,.,.,.,.,.,114.8,50.56785366,1139667,78.63700537,5.26469574,591319171.2,0.151559436,0.010146804,0.022811777,0,0,0,0,0,1,0.022811777
20,1996,0.380889298,138500000,6000000,71.78547822,50.73405496,.,.,6.558564721,121.3113635,42.36017149,39.23371357,11.6,566.2222332,9.129692612,1.740712081,.,.,.,7.055516927,6.570223512,.,.,.,.,.,.,.,188.6,55.8,.,6.950655119,.,.,.,.,.,.,.,.,.,.,.,.,112.9,50.7772439,1165465,118.8366875,5.148159747,659912195.1,0.209876406,0.009092119,0.022636437,0,0,0,0,0,1,0.022636437
20,1997,4.274461242,84410000,11000000,48.98546305,49.10092358,.,.,7.017767712,118.8663714,60.8998979,34.13819482,6.5,589.7650425,4.157874398,5.132883422,.,.,.,15.27835129,14.44203096,.,.,.,.,.,.,.,185,55.3,.,6.719587779,.,.,.,.,.,.,.,.,.,.,.,.,111,50.96209756,1191672,70.83324942,9.230727918,702806487.7,0.120104184,0.015651535,0.022486304,0,0,0,0,0,1,0.022486304
20,1998,2.134646147,73870000,10280000,49.81869595,8.01375519,.,.,9.277504105,121.3991469,50.28654212,8.074834542,-28.09997974,414.7607943,-29.67355397,-10.06413869,.,.,.,.,.,.,.,.,.,.,.,.,181.6,54.8,.,7.061761467,.,.,.,.,.,.,.,.,.,.,.,.,109.2,51.13063415,1218336,60.63187823,8.43773803,505318007.1,0.146185172,0.020343625,0.022375284,0,0,0,0,0,1,0.022375284
20,1999,0.325634892,48340000,3860000,24.94448734,-2.086305132,.,.,10.78213078,117.95827,67.67764754,12.30606624,1.025537419,409.8658662,-1.180181002,-1.158270034,.,.,.,.,.,.,.,.,.,.,11.855,5.24617,178.3,54.3,.,5.75536052,.,.,.,.,.,.,.,.,.,.,.,.,107.3,51.29046341,1245530,38.81078738,3.099082318,510500232.4,0.094691436,0.007561211,0.022320608,0,0,0,0,0,1,0.022320608
20,2000,0.194073085,58950000,560000,39.92483811,8.636320949,.,.,8.306324839,111.7899591,49.62899246,79.88249704,3.641641149,415.5233116,1.380316293,-5.061758386,.,.,.,.,.,59.49285,41.35777,28.6942,49.21368,.,.,.,174.4,53.7,21.9,4.935674369,.,.,.,.,.,.,.,.,.,67.5,.,.,105.3,51.44692683,1273312,46.29658717,0.439797944,529090818.9,0.111417545,0.001058419,0.022305364,0,0,0,0,0,1,0.022305364
20,2001,0.102951879,48370000,100000,33.16314257,3.348122655,.,.,6.529278804,106.4277473,43.21351865,1.967857306,7.224879175,435.8116865,4.882608118,-0.278680086,.,.,.,2.321044027,2.225063457,.,.,.,.,.,.,.,170.6,53,.,5.038888378,.,.,.,.,.,.,.,.,.,.,.,.,103.3,51.6097561,1301748,37.15772945,0.076819784,567316991.3,0.085260975,0.000176268,0.022332311,0,0,0,0,0,1,0.022332311
20,2002,0.875657978,48100000,3750000,30.80966767,3.300121753,.,.,6.428972781,106.1426596,37.14631462,-1.347947534,1.999354176,434.8049007,-0.231013962,2.318270981,.,.,.,8.362688996,8.18295429,.,.,.,.,.,.,.,166.8,52.4,.,5.8381099,3.05,7.28,77.96,48.9,34.88,16.55,35.52,25,64.7,.,.,.,101.3,51.7815122,1330849,36.14234222,2.817750173,578659667.2,0.083123125,0.006480493,0.022355325,0,0,0,0,0,1,0.022355325
20,2003,0.860631647,117340000,2370000,32.40735913,-3.502585511,.,.,.,106.5630557,39.07112411,0.390591589,-4.938342536,404.3069582,-7.014167137,3.264707078,.,.,.,9.514960661,9.289950271,.,.,.,.,.,.,.,162.9,51.8,.,5.775855823,.,.,.,.,.,.,.,.,.,.,.,.,99.2,51.96643902,1360559,86.24396296,1.741931074,550083470.8,0.213313081,0.004308437,0.022324095,0,0,0,0,0,1,0.022324095
20,2004,0.330304336,42710000,110000,14.9091853,0.883302697,.,.,.,108.3575689,40.25077053,2.84278087,-0.747583878,392.5615965,-2.905060483,-0.737389944,.,.,.,10.36166565,10.15780173,.,.,.,.,.,.,.,159,51.1,.,5.309159725,.,.,.,.,.,.,.,.,.,.,.,.,97.1,52.16609756,1390791,30.70914321,0.079091682,545971135.4,0.078227579,0.000201476,0.022220279,0,0,0,0,0,1,0.022220279
20,2005,1.517397952,43100000,1380000,11.76121004,3.329199228,3.5,2.5,.,109.2414533,43.81948756,4.300251291,4.923780101,402.9880469,2.656003666,-2.651610725,.,394.9461137,.,4.379790662,4.292388605,.,.,.,.,.,.,.,155.7,50.6,.,5.518949916,.,.,.,.,.,.,.,.,.,.,.,.,95.3,52.38085366,1421515,30.31976448,0.970795243,572853553.5,0.075237379,0.002408993,0.022091026,0,0,0,0,0,1,0.022091026
20,2006,3.091890605,72650000,5540000,15.18857253,1.954737176,4,2.5,.,115.3387923,44.95852906,2.136370453,-1.981839545,386.5329133,-4.083280826,-8.949061325,.,.,.,0.080050147,0.07927712,.,.,.,.,.,.,.,152.3,50,17.4,5.795611253,.,.,.,.,.,.,.,.,.,50.5,.,.,93.5,52.60829268,1452659,50.0117371,3.813696126,561500515.3,0.129385456,0.00986642,0.02190902,0,0,0,0,0,1,0.02190902
20,2007,2.717194297,88580000,6300000,17.81105261,4.617437722,4,2.5,.,113.7084608,48.25594938,3.202154384,6.038822184,401.1275963,3.775793095,-2.003833008,.,.,.,8.343593408,8.297536644,.,.,.,.,.,.,.,148.8,49.4,.,5.966662933,.,.,.,.,.,.,.,.,.,.,.,.,91.6,52.84370732,1484337,59.67647509,4.244319181,595408533,0.148771801,0.01058097,0.021806907,0,0,0,0,0,1,0.021806907
20,2008,0.786327232,101590000,670000,16.12973195,10.46007314,4,2.5,.,114.0291812,45.81434812,3.221570726,10.46117117,433.5727914,8.088497367,-5.311758316,.,.,.,4.790505867,4.713831168,.,.,.,.,.,.,.,145.2,48.7,16.6,5.873732202,.,.,.,.,.,.,.,.,.,.,.,.,89.6,53.08173171,1516920,66.97123118,0.441684466,657695238.7,0.154463639,0.001018709,0.021951215,0,0,0,0,0,1,0.021951215
20,2009,-0.161787054,111740000,1140000,17.82081515,-1.651397336,4,2.5,.,116.6221837,47.64390788,2.995742558,1.119169577,428.8179893,-1.096656007,-6.562259411,.,.,.,4.02999184,3.98072751,.,.,.,.,.,.,.,141.2,48,.,6.672598231,.,.,.,.,.,.,.,.,.,.,.,.,87.4,53.32060976,1550905,72.0482557,0.735054694,665055963.7,0.168015936,0.001714141,0.02240395,0,0,0,0,0,1,0.02240395
20,2010,0.175951698,70880000,6520000,16.69673677,2.517851402,4,2.5,.,115.3994375,48.40722243,3.472523585,1.718401556,426.3671139,-0.571542114,-5.582240729,.,.,.,1.500518665,1.498872537,.,.,63.97997,69.77422,.,.,.,137.1,47.2,.,6.989146522,.,.,.,.,.,.,.,.,69.3,.,.,.,85.2,53.55843902,1586624,44.67347021,4.109354201,676484295.8,0.104777007,0.009638066,0.023031069,0,0,0,0,0,1,0.023031069
20,2011,2.585763778,72920000,1730000,12.27909595,5.046102263,4,2.5,.,108.1892345,61.12883897,5.339216983,4.775465849,436.385515,2.349712434,1.955305778,.,.,.,.,.,73.16962,55.27518,.,.,.,.,.,133,46.4,.,6.280667338,.,.,.,.,.,.,.,.,.,.,.,.,82.9,53.79609756,1624228,44.89517482,1.065121399,708789572.3,0.102879617,0.002440781,0.023700637,0,0,0,0,0,1,0.023700637
20,2012,1.973272636,.,.,.,2.130545803,4,2,.,114.2812531,48.92244583,-1.451786218,-6.712410725,397.4689822,-8.917924982,-6.798487351,.,.,.,.,.,.,.,.,.,.,.,.,129.1,45.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80.8,.,1663558,.,.,661212705,.,.,0.024214581,0,0,0,0,0,1,0.024214581
21,1990,0.665873829,774710000,95000000,14.39438191,17.78181443,.,.,18.6424309,105.6357017,57.02091368,10.63719874,4.192050968,555.3262014,0.727110224,18.52839118,2.99629841,534.1392284,-0.428877191,19.37906691,18.5522253,.,.,.,.,.,.,.,98.2,32.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63.6,59.11534146,23446439,33.04169132,4.051787992,13020421906,0.059499608,0.007296231,.,0,0,0,0,0,1,.
21,1991,0.231012728,623350000,63000000,11.78281909,20.08449558,.,.,16.77134566,101.5144346,55.59769922,12.53196189,1.438346796,544.9383261,-1.870589794,19.45608025,0.984585095,521.8030174,-2.309549709,20.03198354,19.11398844,.,.,.,.,.,16.67356,6.57067,100.7,32.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,58.72453659,24237056,25.71888269,2.599325595,13207700727,0.047195951,0.004769945,0.033720131,0,0,0,0,0,1,0.033720131
21,1992,0.077512969,611700000,56000000,11.24356061,27.33236445,.,.,15.68227259,100.4101217,52.9308701,18.8972341,-0.799493971,523.310973,-3.968770791,16.51071736,-0.579732466,502.2039381,-3.756030269,15.28172934,14.62182405,.,.,.,.,.,15.36848,6.0759,103.3,33,.,.,1.24,3.39,59.32,38.42,28.23,15.35,57.46,.,.,.,.,.,66.4,58.19109756,25036941,24.43189845,2.23669497,13102105956,0.046687151,0.004274122,0.033002564,0,0,0,0,0,1,0.033002564
21,1993,2.532352589,469950000,38000000,16.95949105,45.9788813,.,.,14.47996549,95.05122103,72.85848134,25.6984836,0.353197265,508.855415,-2.762326572,22.55921403,-1.782361315,477.9395255,-4.831585484,39.81480605,37.32162044,.,.,.,.,.,13.16363,6.02915,106,33.1,20.1,.,.,.,.,.,.,.,.,.,.,.,.,.,67.9,57.5295122,25839132,18.18753045,1.470637636,13148382236,0.03574204,0.002890089,0.032040296,0,0,0,0,0,1,0.032040296
21,1994,0.103976751,439150000,29000000,9.97122696,28.81438943,.,.,15.15492631,97.18556357,71.26612524,17.01641478,2.632784521,506.6537855,-0.432663066,22.1076794,3.783527948,481.207245,0.683709827,35.2650019,33.47749773,.,.,.,.,.,11.00651,5.92402,108.7,33.2,19.8,.,2.11,5.61,53.65,28.5,21.42,9.35,42.07,.,.,.,.,.,69.2,56.77078049,26634659,16.48791524,1.088806881,13494550809,0.032542765,0.002149016,0.030787683,0,0,0,0,0,1,0.030787683
21,1995,0.467474592,523870000,36000000,8.386845564,1.554328161,.,.,14.84292105,106.5623392,71.74574165,11.22107085,4.406216523,513.8635338,1.423012801,15.2574219,6.179419247,496.3438582,3.145549721,24.03040785,23.17995654,.,.,.,.,.,.,.,111,33.3,.,4.254611271,.,.,.,.,.,.,.,.,.,.,.,.,70.2,55.95541463,27418077,19.1067375,1.313002367,14089149936,0.037182513,0.002555158,0.02941348,0,0,0,0,0,1,0.02941348
21,1996,0.902159599,392520000,11000000,5.034025087,8.864087416,.,.,15.18056739,106.9109068,57.31211071,41.98877391,4.146839264,520.5877998,1.308570394,8.092915885,5.894784398,511.2782469,3.008879533,16.12620657,15.8237859,.,.,.,.,.,.,.,112.4,33.2,.,4.148375595,.,.,.,.,.,.,.,.,.,.,.,.,70.6,55.12795122,28186224,13.92595191,0.390261569,14673404337,0.026750438,0.000749656,0.028016079,0,0,0,0,0,1,0.028016079
21,1997,0.473451701,345140000,17000000,3.465813588,11.36184505,.,.,15.53615219,108.6843422,54.05711686,11.43521633,0.474901922,509.3721816,-2.154414336,6.456645989,0.97646103,502.7604512,-1.665980471,15.64852438,15.44307755,.,.,.,.,.,.,.,113.2,33.2,.,4.117535202,2.5,5.97,42.7,19.57,14.72,4.64,42.51,.,.,.,.,.,70.6,54.34726829,28943647,11.92455118,0.587348236,14743088617,0.023410291,0.001153083,0.026872099,0,0,0,0,0,1,0.026872099
21,1998,0.188365603,318710000,29770000,2.973412146,6.722436508,.,.,16.24996092,108.5587203,48.89724194,6.931402668,3.290213723,512.6941492,0.652169016,8.133996123,3.674450583,507.9217519,1.02659242,18.50713405,18.33655024,.,.,.,.,.,.,.,112.9,33,17.6,4.492604723,.,.,.,.,.,.,.,.,.,.,.,.,70.1,53.67219512,29702246,10.73016498,1.002281107,15228167742,0.020928979,0.00195493,0.026209517,0,0,0,0,0,1,0.026209517
21,1999,0.402864559,264780000,38920000,2.440197998,5.742001095,.,.,15.75329665,106.5268046,48.19227499,4.19393905,2.305388595,511.1533245,-0.300534859,8.994610276,1.874938227,504.2646096,-0.720020792,22.11078398,21.8144033,.,.,.,62.27582,.,.,5.32324,111.9,32.8,.,4.196847898,.,.,.,.,.,.,.,.,.,6.7,.,9.800000191,69.3,53.15156098,30478597,8.687407757,1.276961666,15579236184,0.016995698,0.002498197,0.026137788,0,0,0,0,0,1,0.026137788
21,2000,0.87289645,310960000,45880000,4.077111396,9.980025154,.,.,15.05429226,110.1339021,53.30904438,6.079848487,0.599695393,500.9633721,-1.993521692,7.280188509,0.958454056,495.9744442,-1.64401096,13.64516033,13.50578044,92.52818,82.22907,.,65.35795,21.37795,25.76782,5.18673,110.4,32.5,17.5,4.68273816,.,.,.,.,.,.,.,.,.,37.7,.,.,68.4,52.84012195,31285050,9.939571776,1.466515157,15672664146,0.019840915,0.00292739,0.02645965,0,0,0,0,0,1,0.02645965
21,2001,0.040833408,342680000,43410000,3.670446628,5.738598143,.,.,15.97291175,110.0836833,55.94683603,1.573120298,3.779906497,506.2845823,1.062195447,8.706657226,3.613954087,500.4411349,0.900588875,14.18768055,14.02653169,.,.,.,66.78227,20.90685,22.58745,5.20621,108.4,32.2,.,4.622247166,.,.,.,.,.,.,.,.,.,.,.,.,67.2,52.77714634,32126351,10.66663313,1.351227222,16265076196,0.021068453,0.002668908,0.026891471,0,0,0,0,0,1,0.026891471
21,2002,0.210062364,321250000,102430000,3.015549243,1.961308217,.,.,17.07799991,105.376727,55.17267226,0.933205558,0.546859528,495.5685951,-2.116593629,9.761488855,0.770790359,490.9397862,-1.898594652,14.11761127,13.98705631,.,.,.,61.84775,.,.,6.172,106,31.8,.,4.538364435,.,.,.,.,.,.,.,.,.,.,.,.,65.9,52.95246341,33000524,9.73469391,3.103890108,16354023315,0.019643484,0.006263291,0.027210467,0,0,0,0,0,1,0.027210467
21,2003,0.548413034,336320000,111220000,3.548546534,9.81569063,.,.,18.13131858,105.9586353,54.1322659,6.197313239,2.932475546,496.4930125,0.186536722,10.5235141,2.760279713,491.0327436,0.018934573,15.42058602,15.24876016,.,.,.,74.20194,23.21593,22.11378,6.49427,103.5,31.4,16.5,4.447340601,.,.,.,.,.,.,.,.,.,.,.,.,64.5,53.34546341,33905011,9.919477684,3.280341068,16833601049,0.019979088,0.006607024,0.027408262,0,0,0,0,0,1,0.027408262
21,2004,0.286194538,533200000,140870000,4.138466808,11.62403554,.,.,17.86006596,106.2564862,59.47700335,7.126841553,5.104299779,507.9098214,2.299490344,10.70600936,5.350751868,503.5018603,2.539365623,16.19457306,16.05211266,.,.,88.76931,73.39233,24.15592,29.19059,6.79693,100.6,31,.,4.289745531,.,.,.,.,.,.,.,.,.,.,.,.,62.9,53.93460976,34834606,15.30661779,4.043967083,17692838510,0.030136487,0.007961979,0.027417629,0,0,0,0,0,1,0.027417629
21,2005,0.11320207,634690000,153260000,4.053022165,10.31277836,4,3,17.38021155,107.4608057,64.47886616,4.899649723,5.906666078,523.6137892,3.091881113,10.18887905,6.798521004,523.4406968,3.960032339,16.84674501,16.84117593,.,.,90.66327,74.94346,.,17.85701,7.33565,97.3,30.5,18.4,4.363546048,1.96,4.84,67.21,43.37,31.76,16.91,47.68,16.3,45.9,.,.,.,61,54.69734146,35785718,17.73584646,4.282714126,18737895401,0.033872,0.008179147,0.027303653,0,0,0,0,0,1,0.027303653
21,2006,0.225179607,833340000,282380000,4.220096134,14.45373421,4,3,17.56821136,110.7206393,64.94415608,7.786740571,6.330632808,542.0424087,3.519506154,7.767718991,6.028926065,540.3257202,3.225775813,15.43235671,15.38366952,.,.,.,74.6725,22.37319,.,7.04984,93.7,30,.,4.513336144,.,.,.,.,.,.,.,.,.,.,.,.,59.2,55.60119512,36757498,22.67129281,7.682242137,19924122755,0.041825681,0.01417277,0.027155526,0,0,0,0,0,1,0.027155526
21,2007,2.676693866,965260000,325220000,4.897179814,9.75888023,4,3,17.88468366,110.9206907,64.47773842,5.614812444,6.993285153,564.6668207,4.173919161,8.198508328,6.757075445,561.6358088,3.943933784,15.49267531,15.41076371,82.39047,72.15703,.,85.57756,.,.,.,90,29.5,.,4.420638901,.,.,.,.,.,.,.,.,.,.,.,.,57.4,56.59234146,37752304,25.56824082,8.614573564,21317473473,0.045280225,0.015256029,0.027064029,0,0,0,0,0,1,0.027064029
21,2008,0.313750676,1047360000,439430000,4.490410481,26.23981664,4,3,16.47775047,114.1409564,69.35491065,13.21240395,1.526948818,558.1932211,-1.14644589,5.099124064,1.921949762,557.3570085,-0.76184606,12.61927226,12.60021875,.,.,.,81.1797,.,.,.,85.8,28.9,.,4.182858281,.,.,.,.,.,.,.,.,.,.,.,.,55.1,57.61304878,38773277,27.01241889,11.33332114,21642980382,0.048392596,0.020303581,0.027043992,0,0,0,0,0,1,0.027043992
21,2009,0.380170733,1308720000,590210000,5.815522276,9.234125924,4,3,16.22720891,113.3240863,61.62815325,9.253497266,2.735286186,558.3208123,0.02285788,6.607656123,2.758027132,557.6078103,0.044998416,13.88627125,13.86902974,.,.,.,81.76461,.,.,.,82.5,28.4,16.4,4.624744208,.,.,.,.,.,.,.,.,.,.,.,.,53.7,58.61504878,39824734,32.86198974,14.82018687,22234977835,0.058858615,0.026544214,0.027118084,0,0,0,0,0,1,0.027118084
21,2010,0.553027426,1260810000,565920000,5.082978008,3.961388891,4,3,17.61311811,112.2557534,67.85467479,1.972315257,5.764827125,574.853317,2.961112038,7.519125606,5.371976381,571.9867055,2.578675357,14.32526841,14.25476401,.,.,.,.,.,17.21276,6.6641,79,27.8,.,4.3858942,.,.,.,.,.,.,.,.,.,.,.,.,51.7,59.54707317,40909194,30.81972233,13.83356514,23516785868,0.053613194,0.024064513,0.027230816,0,0,0,0,0,1,0.027230816
21,2011,0.997153657,1697360000,715420000,7.387605286,14.0215499,4,3,18.03626436,116.9088911,75.13107947,12.13312872,4.37593362,584.0375099,1.597658502,4.274788331,4.920669191,584.1579781,2.12789432,12.23800001,12.24054526,.,.,.,.,.,.,.,75.5,27.3,.,4.485957221,.,.,.,.,.,.,.,.,.,.,.,.,49.8,60.37090244,42027891,40.3865138,17.02250536,24545864807,0.069150548,0.029146254,0.027345858,0,0,0,0,0,1,0.027345858
21,2012,0.635443873,.,.,.,9.378395851,4,3,17.22000573,117.1955879,71.79353016,10.14815031,4.598046132,594.6178877,1.811592159,2.892461444,4.123899919,592.0445608,1.350077028,9.422856137,9.383363638,.,.,.,.,.,.,.,72.9,26.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48.7,.,43178141,.,.,25674494995,.,.,0.02736873,0,0,0,0,0,1,0.02736873
22,1990,3.136447346,99440000,14000000,15.36617158,11.634757,.,.,25.62987935,204.4007665,140.3165828,12.64545984,5.644185347,510.688985,3.819142357,-48.7458139,3.725916653,926.6318598,1.934012475,42.11045079,70.01390322,.,.,59.5779,71.75871,.,.,.,84.5,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68.2,59.33109756,1597534,62.24593655,8.763506755,815843017,0.121886194,0.017160164,.,0,0,0,0,0,1,.
22,1991,1.226687817,84330000,10000000,12.53052666,17.67810026,.,.,29.85053659,226.5579666,163.983644,14.821051,3.904702334,520.7317761,1.966518053,-55.72574606,-2.600580102,885.6986551,-4.417418228,44.9457953,72.65512949,.,.,60.34672,73.31247,.,.,.,83.9,44.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67.8,59.63639024,1627900,51.8029363,6.14288347,847699258.3,0.099481035,0.011796636,0.019008046,0,0,0,0,0,1,0.019008046
22,1992,0.370179205,89040000,12000000,12.99934494,17.20852018,.,.,30.93613236,214.01841,154.5073561,13.97900694,7.255419038,547.5941312,5.158578051,-42.69260435,1.740237353,883.4951966,-0.248781958,46.48026706,71.04093827,.,.,63.00948,73.60533,.,.,.,84.2,44.2,13.8,.,.,.,.,.,.,.,.,.,.,.,.,.,67.8,59.57765854,1660360,53.62692428,7.227348286,909203391.7,0.097931883,0.013198367,0.0199398,0,0,0,0,0,1,0.0199398
22,1993,2.075654012,91500000,5000000,13.57775758,13.13566077,.,.,31.48112807,202.5279533,149.7653855,11.04602999,3.330596829,554.7729771,1.310979333,-38.52401461,-0.960663638,857.9055748,-2.896407577,40.74214941,59.48918391,.,.,62.92162,71.18844,.,.,9.89221,85.5,43.9,18.9,.,1.01,2.61,70.88,56.43,43.01,30.15,57.94,.,.,.,.,.,68.5,59.09509756,1693459,54.03142326,2.95253679,939485291,0.097393755,0.005322063,0.019934833,0,0,0,0,0,1,0.019934833
22,1994,2.481348533,76210000,5000000,10.66321804,8.214738622,.,.,33.05949295,197.3709467,146.3262682,7.928624023,5.345593185,573.7035685,3.412313181,-32.3499518,3.863723199,874.7002617,1.957638159,51.29227566,73.65900302,.,.,65.3046,72.33986,.,.,8.13516,88,43.5,.,.,0.46,1.48,59.71,46.15,36.08,25.64,63.16,37.9,66.6,.,.,.,69.7,58.18029268,1725118,44.1766882,2.898352461,989706352.7,0.077002638,0.005052004,0.018694872,0,0,0,0,0,1,0.018694872
22,1995,32.05044375,83250000,11000000,9.416200596,9.270833333,.,.,32.91479313,198.7959813,143.6999698,13.94907725,1.997569328,575.5859329,0.328107497,-26.41483877,-2.003671218,843.1442069,-3.607642092,26.78649805,37.30196567,.,.,69.23806,71.23164,.,.,10.05103,91.6,42.9,.,8.072774127,.,.,.,.,.,.,.,.,.,.,.,.,71.4,56.83787805,1753824,47.46770486,6.27200905,1009476423,0.082468494,0.010896738,0.016640021,0,0,0,0,0,1,0.016640021
22,1996,35.23494679,72560000,3000000,9.081380301,9.330314585,.,.,31.33551813,199.2506845,159.0344658,7.001518436,5.213676133,596.9587711,3.713231492,-24.42866308,4.738430339,870.5022394,3.244763144,27.30645432,38.03455674,.,.,66.88924,71.43348,.,.,.,95.9,42.3,.,7.907769764,.,.,.,.,.,.,.,.,.,.,.,.,73.3,55.10692683,1779197,40.78244287,1.686153922,1062107255,0.068317018,0.002824573,0.014467244,0,0,0,0,0,1,0.014467244
22,1997,31.18589707,63440000,2000000,7.71792949,.,.,.,33.21617789,196.2021614,154.1068368,8.508736161,4.085487678,613.5940507,2.786671444,-35.30729781,2.612330454,882.0964309,1.331896806,18.79874476,25.8751835,.,.,66.36952,.,.,.,13.17703,100.8,41.8,.,7.142415158,.,.,.,.,.,.,.,.,.,.,47.40000153,39.29999924,75.3,53.1267561,1801679,35.21159985,1.110075657,1105499516,0.057385823,0.001809137,0.012636037,0,0,0,0,0,1,0.012636037
22,1998,32.31496083,45360000,1990000,5.648025703,.,.,.,38.43267108,218.2560706,182.6710817,12.37636108,1.743990229,617.4647354,0.630821747,-70.45728013,-7.147628902,810.086354,-8.163515273,-14.4817984,-19.14064066,.,.,66.56827,63.27365,.,.,.,105.5,41.4,.,6.990820544,.,.,.,.,.,.,.,.,.,.,.,.,77,51.05507317,1821609,24.90106274,1.092440804,1124779319,0.040327911,0.001769236,0.011061904,0,0,0,0,0,1,0.011061904
22,1999,20.37833692,27080000,1490000,2.861917832,.,.,.,36.26710231,210.1082295,166.8368389,7.668682458,0.402032221,613.8804858,-0.58047842,-54.1351835,3.009462267,826.2997134,2.001435929,-0.345269757,-0.466893267,.,.,65.22049,59.38755,34.65706,25.54807,14.1626,109.8,41.3,.,6.829047322,.,.,.,.,.,.,.,.,.,.,33.5,27.29999924,78.5,49.02260976,1839611,14.72050341,0.809953844,1129301294,0.023979429,0.0013194,0.009882472,0,0,0,0,0,1,0.009882472
22,2000,4.195866976,31990000,1300000,3.614822514,6.131975387,.,.,35.44469357,199.8878924,169.5814649,3.948117944,5.140338335,639.659094,4.199287772,-58.54403491,2.254461888,837.3658591,1.339241142,2.816752772,3.705145649,90.9269,86.25443,63.68828,80.20091,28.17484,18.51959,11.492,113.6,41.4,15,7.014353997,.,.,.,.,.,.,.,.,.,30.8481,.,.,79.9,47.18297561,1856225,17.23390214,0.700346133,1187351202,0.026942323,0.001094874,0.009031257,0,0,0,0,0,1,0.009031257
